pl_name,pl_bmassj,pl_orbper,discoverymethod
"TOI-1683.01",0.02350000,3.05753560000,"Transit"
"Kepler-18 c",0.05400000,7.64159000000,"Transit"
"Kepler-831 b",0.00678000,5.62153941000,"Transit"
"Kepler-221 c",0.02926107,5.69058600000,"Transit"
"KMT-2021-BLG-1253L b",0.05993800,,"Microlensing"
"K2-257 b",0.00157000,1.60588000000,"Transit"
"Kepler-27 d",0.02450000,6.54628992100,"Transit"
"BD+55 362 b",0.72000000,265.59000000000,"Radial Velocity"
"Kepler-412 b",0.94100000,1.72086040000,"Transit"
"TOI-2158 b",0.82000000,8.60077000000,"Transit"
"Kepler-651 b",0.01950000,21.38521506000,"Transit"
"HD 151450 b",0.12100000,21.89288000000,"Radial Velocity"
"HD 134987 b",1.61000000,258.17999000000,"Radial Velocity"
"CoRoT-8 b",0.22000000,6.21229000000,"Transit"
"K2-411 b",0.00295000,3.21410000000,"Transit"
"TOI-6281 b",0.01370000,1.05426244177,"Transit"
"Kepler-1381 b",0.01790000,25.38426860000,"Transit"
"Kepler-1325 b",0.02690000,33.87868380000,"Transit"
"COCONUTS-2 b",7.50000000,402000000.00000000000,"Imaging"
"Kepler-703 b",0.16100000,4.58352175600,"Transit"
"Kepler-616 c",0.03630000,90.41135560000,"Transit"
"TOI-1533 c",0.11515648,8.06379260000,"Transit"
"TOI-1408 b",1.86578665,4.42587000000,"Transit"
"OGLE-2006-BLG-284L A b",0.45307467,,"Microlensing"
"TOI-5502 b",0.05020000,11.62592988285,"Transit"
"HIP 91258 b",1.09000000,5.05050000000,"Radial Velocity"
"CD Cet b",0.01242809,2.29070000000,"Radial Velocity"
"Kepler-1322 b",0.01010000,0.96286738200,"Transit"
"HAT-P-16 b",4.22100000,2.77596727000,"Transit"
"Kepler-1999 b",0.03410000,8.73967580000,"Transit"
"Kepler-1285 b",0.00274000,14.79674580000,"Transit"
"TOI-3688 A b",0.98000000,3.24607500000,"Transit"
"HD 5278 c",0.05789287,40.87000000000,"Radial Velocity"
"Kepler-1592 b",0.00940000,3.05710069000,"Transit"
"HD 12484 b",2.98000000,58.83000000000,"Radial Velocity"
"Kepler-1003 b",0.01200000,3.55485691500,"Transit"
"Kepler-213 b",0.01020000,2.46236000000,"Transit"
"Kepler-305 b",0.03300000,5.48700000000,"Transit"
"GJ 536 b",0.02004226,8.70874000000,"Radial Velocity"
"Kepler-361 c",0.02170000,55.18802300000,"Transit"
"Kepler-1778 b",0.02940000,10.08740044000,"Transit"
"Kepler-1005 b",0.00899000,6.49801525000,"Transit"
"Kepler-346 b",0.02380000,6.51112700000,"Transit"
"TOI-5728 b",0.00714000,11.49761000000,"Transit"
"Kepler-421 b",0.05080000,704.19840000000,"Transit"
"Kepler-688 b",0.21600000,3.89593684400,"Transit"
"Kepler-123 c",0.00879000,26.69507400000,"Transit"
"Kepler-614 b",0.01980000,14.03491514000,"Transit"
"Kepler-1079 b",0.01040000,13.24503188000,"Transit"
"Kepler-211 b",0.00669000,4.13857500000,"Transit"
"Kepler-870 b",0.02560000,21.35876210000,"Transit"
"Kepler-257 c",0.07940000,6.58148400000,"Transit"
"Kepler-1724 b",0.02650000,6.45442009000,"Transit"
"TOI-5398 b",0.18469085,10.59054700000,"Transit"
"OGLE-2015-BLG-1670L b",0.05630000,,"Microlensing"
"TOI-5515 b",0.02370000,8.59225810839,"Transit"
"K2-348 b",0.03360000,4.68841800000,"Transit"
"TOI-640 b",0.57000000,5.00377700000,"Transit"
"Kepler-187 b",0.00809000,4.93886400000,"Transit"
"KMT-2019-BLG-0414L b",4.57000000,,"Microlensing"
"HIP 66074 b",5.00000000,310.90000000000,"Astrometry"
"HD 147018 b",2.12000000,44.23600000000,"Radial Velocity"
"HD 160691 c",4.40000000,3947.00000000000,"Radial Velocity"
"HD 216520 b",0.03228141,35.45000000000,"Radial Velocity"
"Kepler-573 b",0.02580000,22.18329658000,"Transit"
"Kepler-975 b",0.00879000,1.97034245700,"Transit"
"Kepler-520 c",0.00390000,5.21104261000,"Transit"
"Kepler-476 b",0.03050000,14.00640607000,"Transit"
"Kepler-1073 c",0.01050000,4.02582254000,"Transit"
"Kepler-684 b",0.03540000,6.77030200800,"Transit"
"Kepler-351 b",0.01500000,37.05491900000,"Transit"
"Kepler-1295 b",0.00951000,3.81371974000,"Transit"
"KMT-2023-BLG-0466L b",3.25000000,,"Microlensing"
"HD 158259 e",0.01912972,7.95100000000,"Radial Velocity"
"HATS-54 b",0.75300000,2.54417650000,"Transit"
"WASP-159 b",0.55000000,3.84040100000,"Transit"
"K2-26 b",0.02390000,14.56650000000,"Transit"
"TIC 9344899 b",19.40000000,8.58215660000,"Transit"
"Kepler-670 b",,2.81650485200,"Transit"
"Kepler-118 b",0.01420000,7.51849600000,"Transit"
"BD-210397 b",0.70000000,1891.00000000000,"Radial Velocity"
"LHS 1903 d",0.01875226,12.56628700000,"Transit"
"CoRoT-24 b",0.01800000,5.11340000000,"Transit"
"HIP 948 b",20.60000000,24955.45756000000,"Radial Velocity"
"KMT-2023-BLG-1743L b",20.00000000,,"Microlensing"
"Kepler-1062 b",0.01180000,9.30412078000,"Transit"
"K2-167 b",0.02045129,9.97854100000,"Transit"
"Kepler-495 b",0.07490000,3.41303622100,"Transit"
"Kepler-1151 b",0.01750000,65.64784240000,"Transit"
"Kepler-574 b",0.01980000,7.65880414000,"Transit"
"TOI-3819 b",1.11000000,3.24431410000,"Transit"
"Kepler-1162 b",0.01740000,32.56370690000,"Transit"
"GJ 414 A c",0.16936727,749.83000000000,"Radial Velocity"
"Kepler-401 b",0.01120000,14.38303500000,"Transit"
"Kepler-37 e",0.02548545,51.19600000000,"Transit Timing Variations"
"HD 28185 c",6.00000000,9090.00000000000,"Radial Velocity"
"HD 10180 c",8.62600000,5.75969000000,"Radial Velocity"
"HAT-P-19 b",0.27700000,4.00878322000,"Transit"
"TOI-1634 b",0.01541712,0.98934551000,"Transit"
"HD 19994 b",1.37000000,466.20000000000,"Radial Velocity"
"Kepler-82 b",0.03822798,26.44000000000,"Transit"
"Kepler-446 c",0.00444000,3.03617900000,"Transit"
"KOI-1257 b",1.45000000,86.64766100000,"Transit"
"Kepler-138 e",0.00135293,38.23000000000,"Transit Timing Variations"
"TOI-5789 c",0.01573176,12.92774800000,"Transit"
"HD 222582 b",8.37000000,572.38000000000,"Radial Velocity"
"Kepler-1650 b",0.00264000,1.53818001000,"Transit"
"Kepler-210 c",0.04010000,7.97251300000,"Transit"
"TOI-1269 b",0.02013665,4.25299130000,"Transit"
"Kepler-1551 b",0.02380000,24.49736980000,"Transit"
"K2-159 b",0.01800000,12.42205000000,"Transit"
"Kepler-1352 b",0.00201000,1.87788274800,"Transit"
"TOI-2236 b",1.58000000,3.53159020000,"Transit"
"HD 132563 b",1.49000000,1544.00000000000,"Radial Velocity"
"Kepler-1439 b",0.00859000,8.07392849000,"Transit"
"Kepler-1202 b",0.02820000,28.68513240000,"Transit"
"HIP 113103 b",0.01260000,7.61030300000,"Transit"
"MOA-2011-BLG-322L b",11.60000000,,"Microlensing"
"HAT-P-44 c",4.00000000,872.20000000000,"Radial Velocity"
"K2-149 b",0.01050000,11.33200000000,"Transit"
"Kepler-139 d",0.00629270,7.30569992200,"Transit"
"Kepler-1474 b",0.01670000,36.43334520000,"Transit"
"HD 14067 b",15.30000000,2744.00000000000,"Radial Velocity"
"Kepler-128 c",0.01063467,22.80000000000,"Transit"
"Kepler-1639 b",0.02260000,9.87848200000,"Transit"
"TOI-2580 b",0.63000000,3.39775000000,"Transit"
"Kepler-485 b",,3.24325979600,"Transit"
"Kepler-1000 b",0.06390000,120.01812720000,"Transit"
"HAT-P-7 b",1.84000000,2.20474000000,"Transit"
"Kepler-33 b",0.01160000,5.66793000000,"Transit"
"2MASS J02192210-3925225 b",13.90000000,,"Imaging"
"TOI-2084 b",0.02100000,6.07842470000,"Transit"
"Kepler-1602 b",0.00742000,11.17931605000,"Transit"
"K2-222 b",0.02359764,15.38892740000,"Transit"
"KMT-2021-BLG-1372L b",0.19277698,,"Microlensing"
"K2-72 e",0.00696000,24.15886800000,"Transit"
"HD 25171 b",0.91500000,1802.29000000000,"Radial Velocity"
"K2-195 b",0.03130000,15.85297500000,"Transit"
"TOI-2458 b",0.04187794,3.73659000000,"Transit"
"K2-146 b",0.01816000,2.64460000000,"Transit"
"Kepler-644 b",0.03170000,3.17391710300,"Transit"
"Kepler-120 c",0.00930000,12.79458500000,"Transit"
"K2-172 b",0.01070000,14.31694100000,"Transit"
"TIC 365102760 b",0.06040996,4.21285367000,"Transit"
"Kepler-1153 b",0.01150000,1.75583532700,"Transit"
"Kepler-1738 b",0.02630000,7.67463016500,"Transit"
"WASP-7 b",0.96000000,4.95464160000,"Transit"
"K2-283 b",0.03830000,1.92103600000,"Transit"
"Kepler-226 d",0.00624000,8.10904400000,"Transit"
"Kepler-327 b",0.00444000,2.54957500000,"Transit"
"TOI-1347 b",0.03492451,0.84742346000,"Transit"
"OGLE-2023-BLG-0836L b",4.36000000,,"Microlensing"
"HD 10975 b",0.45000000,283.80000000000,"Radial Velocity"
"Kepler-109 b",0.01541712,6.48163070000,"Transit"
"KMT-2021-BLG-2010L b",1.07000000,,"Microlensing"
"K2-28 b",0.01890000,2.26045500000,"Transit"
"K2-6 b",0.02140000,30.94191000000,"Transit"
"Kepler-952 b",0.14300000,130.35469190000,"Transit"
"MOA-2019-BLG-008L b",18.00000000,,"Microlensing"
"KMT-2019-BLG-0297L b",19.00000000,,"Microlensing"
"WASP-26 b",0.85000000,2.75660000000,"Transit"
"Kepler-334 c",0.00829000,12.75800500000,"Transit"
"Kepler-194 d",0.02000000,52.81497300000,"Transit"
"Kepler-272 c",0.30800000,6.05734200000,"Transit"
"WASP-87 b",2.18000000,1.68279500000,"Transit"
"K2-160 b",0.03220000,3.70587100000,"Transit"
"Kepler-92 d",0.03733640,49.35680000000,"Transit"
"Kepler-945 b",0.02330000,31.00338140000,"Transit"
"Kepler-723 b",,4.08227506800,"Transit"
"K2-90 b",0.02290000,13.73331400000,"Transit"
"GJ 1061 b",0.00349245,3.20730000000,"Radial Velocity"
"Kepler-102 b",0.00346099,5.28696500000,"Transit"
"HD 202696 c",1.86400000,946.60000000000,"Radial Velocity"
"Kepler-1764 b",0.05930000,70.46829987000,"Transit"
"TOI-1722 b",0.05550000,9.60523206943,"Transit"
"TOI-4930 b",0.12100000,6.78130241498,"Transit"
"Kepler-634 b",0.01330000,5.16950177000,"Transit"
"EPIC 211822797 b",0.01370000,21.17019630000,"Transit"
"Kepler-681 b",0.03050000,26.39435646000,"Transit"
"Kepler-68 b",0.02526521,5.39875259000,"Transit"
"Kepler-53 c",0.11326867,38.55830380000,"Transit"
"Kepler-1652 b",0.01000000,38.09722000000,"Transit"
"Kepler-352 b",0.00178000,10.05537000000,"Transit"
"HD 18742 b",3.40000000,766.00000000000,"Radial Velocity"
"Kepler-731 b",,3.85560355100,"Transit"
"KOI-7368 b",0.01750000,6.84303440000,"Transit"
"EPIC 201833600 c",0.00306000,3.96151000000,"Transit"
"TOI-2088 b",0.11641502,124.72997000000,"Transit"
"GJ 238 b",0.00039800,1.74469990000,"Transit"
"Kepler-1192 b",0.01940000,25.20347870000,"Transit"
"Kepler-214 b",0.02300000,15.66054400000,"Transit"
"Kepler-1354 b",0.02870000,76.61337700000,"Transit"
"Kepler-1897 b",0.02620000,24.22030067000,"Transit"
"Kepler-452 b",0.01040000,384.84300000000,"Transit"
"CI Tau c",3.60000000,25.20000000000,"Radial Velocity"
"Kepler-259 b",0.02590000,8.11531700000,"Transit"
"HIP 98599 b",6.85000000,2656.00000000000,"Radial Velocity"
"WASP-82 b",1.17000000,2.70579000000,"Transit"
"K2-154 b",0.01450000,3.67626000000,"Transit"
"Kepler-1869 c",0.00104000,1.71682830400,"Transit"
"Kepler-240 b",0.00771000,4.14449500000,"Transit"
"M62H b",2.47000000,0.13293502800,"Pulsar Timing"
"Kepler-601 b",0.01340000,5.37886844100,"Transit"
"gam Lib b",1.12600000,414.88000000000,"Radial Velocity"
"HD 136118 b",13.10200000,1187.59765000000,"Radial Velocity"
"Kepler-781 b",0.02740000,13.21407320000,"Transit"
"Kepler-1550 b",0.02950000,225.58280900000,"Transit"
"K2-72 b",0.00403000,5.57721200000,"Transit"
"KMT-2024-BLG-0176L b",0.76000000,,"Microlensing"
"Kepler-743 b",0.00606000,3.17926292100,"Transit"
"NGTS-32 b",0.57000000,3.31211000000,"Transit"
"HD 155358 b",0.99000000,194.30000000000,"Radial Velocity"
"TOI-5126 c",0.04470000,17.89990000000,"Transit"
"TOI-406 c",0.00654441,3.30744100000,"Transit"
"Kepler-545 b",0.02420000,13.24934059000,"Transit"
"KPS-1 b",1.09000000,1.70629100000,"Transit"
"Kepler-916 b",0.01180000,32.29687980000,"Transit"
"NGTS-25 b",0.63900000,2.82309300000,"Transit"
"Kepler-20 e",0.00239123,6.09848820000,"Transit"
"TOI-277 b",0.02360000,3.99400000000,"Transit"
"HD 156846 b",10.67000000,359.51001000000,"Radial Velocity"
"TOI-2025 b",3.60000000,8.87209820000,"Transit"
"Kepler-845 b",0.01520000,0.92785982100,"Transit"
"Kepler-1919 b",0.02320000,37.88660049000,"Transit"
"HD 13808 b",0.03523896,14.18150000000,"Radial Velocity"
"HD 192310 c",0.07600000,525.80000000000,"Radial Velocity"
"K2-151 b",0.00889000,3.83547600000,"Transit"
"TOI-799 b",0.01550000,5.54519139676,"Transit"
"HIP 56640 b",6.77000000,2675.57603000000,"Radial Velocity"
"Kepler-1878 b",0.02790000,4.44587993600,"Transit"
"TOI-2443 b",0.01510249,15.66858000000,"Transit"
"HD 219139 b",0.78000000,275.50000000000,"Radial Velocity"
"Kepler-1020 b",0.01830000,96.91514960000,"Transit"
"Kepler-1447 b",0.02750000,56.67472850000,"Transit"
"TOI-1470 c",0.02277959,18.08816000000,"Transit"
"K2-178 b",0.03900000,8.74781800000,"Transit"
"HD 74698 c",0.40000000,3449.00000000000,"Radial Velocity"
"KMT-2016-BLG-1397L b",7.00000000,,"Microlensing"
"K2-194 b",0.04050000,39.72138600000,"Transit"
"Kepler-915 b",0.00899000,4.59489604000,"Transit"
"TOI-4379 b",1.11300000,3.25352000000,"Transit"
"OGLE-2003-BLG-235L b",2.60000000,,"Microlensing"
"HATS-58 A b",1.03000000,4.21808960000,"Transit"
"TIC 241249530 b",4.98000000,165.77190000000,"Transit"
"TOI-3261 b",0.09533446,0.88313310000,"Transit"
"HAT-P-59 b",1.54000000,4.14197710000,"Transit"
"KMT-2021-BLG-1554L b",0.12000000,,"Microlensing"
"Kepler-910 b",0.00150000,2.36436901500,"Transit"
"K2-268 d",0.00889000,4.52859800000,"Transit"
"HD 102195 b",0.41000000,4.11377000000,"Radial Velocity"
"K2-8 c",0.02010000,5.06416000000,"Transit"
"Kepler-849 b",0.94000000,394.62508000000,"Transit"
"Kepler-92 b",0.20200000,13.74900000000,"Transit"
"HD 17674 b",0.87000000,623.80000000000,"Radial Velocity"
"OGLE-2018-BLG-1367L b",0.95000000,,"Microlensing"
"Kepler-405 c",0.06160000,29.72668200000,"Transit"
"K2-223 b",0.00201000,0.50557000000,"Transit"
"Kepler-1065 c",0.01000000,2.37030743000,"Transit"
"KMT-2024-BLG-1209L b",2.64000000,,"Microlensing"
"TOI-6086 b",0.00553000,1.38887250000,"Transit"
"Kepler-46 b",6.00000000,33.60134000000,"Transit"
"HIP 38594 c",0.15228267,3477.76800000000,"Radial Velocity"
"TOI-3071 b",0.21458120,1.26693800000,"Transit"
"HD 178911 B b",8.03000000,71.48400000000,"Radial Velocity"
"Kepler-145 c",0.25000000,42.88200000000,"Transit"
"GJ 682 c",0.02737312,57.32000000000,"Radial Velocity"
"Kepler-144 b",0.00733000,5.88527300000,"Transit"
"Kepler-251 e",0.02550000,99.64016100000,"Transit"
"TOI-406.01",0.02067153,13.17568200000,"Transit"
"HD 216437 b",4.20000000,1359.00000000000,"Radial Velocity"
"Kepler-196 d",0.02380000,122.08000180000,"Transit"
"HIP 65 A b",3.21300000,0.98097340000,"Transit"
"Kepler-549 d",0.05160000,24.61480613000,"Transit"
"Kepler-235 e",0.01750000,46.18366900000,"Transit"
"HD 40307 c",5.87900000,9.61840000000,"Radial Velocity"
"Kepler-1013 b",0.01660000,18.93054959000,"Transit"
"Kepler-451 d",1.76000000,43.00000000000,"Eclipse Timing Variations"
"TOI-5789 e",0.03652915,62.98000000000,"Radial Velocity"
"Kepler-405 b",0.01570000,10.61383900000,"Transit"
"Kepler-1883 b",0.03340000,103.42700200000,"Transit"
"Kepler-313 b",0.02180000,14.97041800000,"Transit"
"HD 210702 b",1.51500000,355.50000000000,"Radial Velocity"
"Kepler-1421 b",0.00236000,6.91311120000,"Transit"
"Kepler-1660 AB b",4.99200000,239.50440000000,"Eclipse Timing Variations"
"WISEP J121756.91+162640.2 A b",22.00000000,,"Imaging"
"HD 36384 b",6.60000000,490.00000000000,"Radial Velocity"
"TIC 139270665 b",0.46300000,23.62400000000,"Transit"
"Kepler-1372 b",0.00678000,1.31155556800,"Transit"
"Kepler-84 f",0.01720000,44.55216900000,"Transit"
"Kepler-205 c",0.01050000,20.30654600000,"Transit"
"Kepler-1507 b",0.00164000,16.05062130000,"Transit"
"Kepler-702 b",0.19400000,10.52629406300,"Transit"
"K2-417 b",2.20000000,6.53500000000,"Transit"
"K2-332 b",0.01720000,17.70632000000,"Transit"
"Kepler-186 c",0.00660000,7.26730200000,"Transit"
"TOI-1794 b",0.02737326,8.76552800000,"Transit"
"Kepler-339 b",0.00819000,4.97765600000,"Transit"
"K2-228 b",0.00606000,2.69828000000,"Transit"
"Kepler-1805 b",0.00945000,8.84794044500,"Transit"
"HD 158259 f",0.01931850,12.02800000000,"Radial Velocity"
"TOI-261.01",0.02990000,3.36392540000,"Transit"
"TOI-1201 b",0.01975909,2.49198630000,"Transit"
"K2-286 b",0.01590000,27.35900000000,"Transit"
"Kepler-370 b",0.00993000,4.57953000000,"Transit"
"TOI-559 b",6.01000000,6.98390950000,"Transit"
"Kepler-224 c",0.03120000,5.92500300000,"Transit"
"K2-389 c",0.01520000,20.85133700000,"Transit"
"Kepler-956 b",0.02920000,5.24867263100,"Transit"
"Kepler-1052 b",0.02800000,34.85382760000,"Transit"
"Kepler-1405 b",0.04670000,28.22741840000,"Transit"
"HATS-63 b",0.96000000,3.05665270000,"Transit"
"K2-414 b",0.00622000,4.36960000000,"Transit"
"TOI-5795 b",0.07444269,6.14063250000,"Transit"
"TOI-1052 b",0.05317335,9.13970300000,"Transit"
"TOI-1174 b",0.10068326,8.95348768300,"Transit"
"K2-196 b",0.03970000,48.32422200000,"Transit"
"HD 200964 c",1.21400000,852.50000000000,"Radial Velocity"
"Kepler-1315 b",0.00780000,0.84338011000,"Transit"
"Kepler-93 c",3.00000000,1460.00000000000,"Radial Velocity"
"Kepler-425 b",0.25000000,3.79701816000,"Transit"
"Kepler-197 b",0.00328000,5.59930800000,"Transit"
"KMT-2021-BLG-1150L b",0.88000000,,"Microlensing"
"Kepler-1271 b",0.00879000,3.02559550000,"Transit"
"Kepler-790 b",0.01700000,13.73469807000,"Transit"
"Kepler-395 b",0.00340000,7.05434600000,"Transit"
"KMT-2022-BLG-2286L b",19.00000000,,"Microlensing"
"TOI-1011 b",0.01271126,2.47049800000,"Transit"
"TOI-1846 b",0.01220000,3.93067370000,"Transit"
"Kepler-1957 b",0.00248000,2.18661999700,"Transit"
"Kepler-515 b",0.00859000,19.96371318000,"Transit"
"GU Psc b",11.30000000,,"Imaging"
"K2-98 b",0.10700000,10.13673490000,"Transit"
"HS Psc b",1.46000000,3.98600000000,"Radial Velocity"
"Kepler-113 c",0.02737312,8.92507000000,"Transit"
"BD+42 2315 b",0.55000000,123.05000000000,"Radial Velocity"
"Kepler-219 b",0.02830000,4.58551200000,"Transit"
"Kepler-297 c",0.13200000,74.92013700000,"Transit"
"OGLE-2015-BLG-0051L b",0.72000000,,"Microlensing"
"Kepler-1314 b",0.07200000,5.42474928100,"Transit"
"HD 10180 h",0.20300000,2205.00000000000,"Radial Velocity"
"MOA-2008-BLG-310L b",0.07360000,,"Microlensing"
"Kepler-1053 b",0.00284000,2.41435165400,"Transit"
"HD 93351 c",13.07000000,14010.29410000000,"Radial Velocity"
"Kepler-1313 b",0.01180000,3.83309117800,"Transit"
"Kepler-1791 b",0.03120000,7.72086000400,"Transit"
"Kepler-340 c",0.03550000,22.82466900000,"Transit"
"EPIC 212297394 b",0.00879000,2.28936300000,"Transit"
"WASP-165 b",0.65800000,3.46550900000,"Transit"
"Kepler-408 b",0.01573168,2.46502000000,"Transit"
"HD 217107 b",1.44600000,7.12701660000,"Radial Velocity"
"Kepler-1163 b",0.00340000,6.11786898000,"Transit"
"HD 106515 A b",18.90000000,3626.00000000000,"Radial Velocity"
"Kepler-1546 b",0.03130000,19.59749710000,"Transit"
"Kepler-1288 b",0.00459000,2.76122421000,"Transit"
"HD 10647 b",0.94000000,989.20000000000,"Radial Velocity"
"GJ 1151 c",0.03341426,389.70000000000,"Radial Velocity"
"Kepler-581 b",0.02330000,40.60698210000,"Transit"
"Kepler-1261 b",0.01800000,48.43089910000,"Transit"
"TOI-815 c",0.07393927,34.97614500000,"Transit"
"TIC 67686059 b",0.02270000,3.52163529551,"Transit"
"WASP-171 b",1.08400000,3.81862440000,"Transit"
"Kepler-80 c",0.02120631,9.52355000000,"Transit"
"HATS-49 b",0.35300000,4.14804670000,"Transit"
"EPIC 206317286 b",0.00264000,1.58252000000,"Transit"
"Kepler-925 b",0.01910000,33.86785310000,"Transit"
"HD 73267 b",4.15800000,1257.99159000000,"Radial Velocity"
"Kepler-1631 b",0.00752000,4.09513932000,"Transit"
"Kepler-1893 b",0.01120000,4.17936992600,"Transit"
"KELT-12 b",0.95000000,5.03162300000,"Transit"
"HD 63433 b",0.06844888,7.10794750000,"Transit"
"HD 72892 b",5.46800000,39.44603000000,"Radial Velocity"
"Kepler-1139 b",0.00570000,0.81316671900,"Transit"
"HD 149806 b",12.59700000,16521.52778000000,"Radial Velocity"
"Kepler-231 b",0.11100000,10.06527500000,"Transit"
"HD 110082 b",0.03250000,10.18271000000,"Transit"
"Kepler-1142 b",0.00869000,18.30272480000,"Transit"
"Kepler-82 e",0.79923630,5.90220600000,"Transit"
"HD 167042 b",1.39700000,417.67000000000,"Radial Velocity"
"K2-16 c",0.02200000,19.07863000000,"Transit"
"HD 169830 b",2.53100000,225.67372000000,"Radial Velocity"
"Kepler-853 b",0.01100000,7.16892463000,"Transit"
"Kepler-449 b",0.01540000,12.58242000000,"Transit"
"TOI-5599 b",0.12900000,5.43691503941,"Transit"
"Kepler-906 b",0.01600000,41.69799760000,"Transit"
"Kepler-1912 b",0.00758000,6.05921983700,"Transit"
"HIP 57274 c",0.40902369,32.03000000000,"Radial Velocity"
"HATS-1 b",1.85500000,3.44645900000,"Transit"
"KMT-2019-BLG-1042L b",0.19000000,,"Microlensing"
"Kepler-735 b",0.02830000,11.51516988000,"Transit"
"HD 100655 b",1.61000000,157.57001000000,"Radial Velocity"
"GJ 676 A c",13.49200000,13921.42302000000,"Radial Velocity"
"HD 25463 b",0.02737326,7.04914230000,"Transit"
"TOI-5160 b",0.01990000,4.28077325600,"Transit"
"TOI-1260 c",0.04153184,7.49313400000,"Transit"
"Kepler-1730 b",0.05770000,13.81019974000,"Transit"
"Kepler-1583 b",0.00049000,9.32807355000,"Transit"
"Kepler-306 e",0.01820000,44.84097500000,"Transit"
"HD 217958 b",0.52400000,2560.19774000000,"Radial Velocity"
"KMT-2019-BLG-0298L b",1.81000000,,"Microlensing"
"Kepler-1839 b",0.01400000,5.05675983400,"Transit"
"OGLE2-TR-L9 b",4.50000000,2.48553350000,"Transit"
"Kepler-694 b",0.02590000,6.36584161200,"Transit"
"Kepler-150 d",0.02580000,12.56093000000,"Transit"
"Kepler-1994 b",0.00027400,4.61225043000,"Transit"
"K2-396 b",0.00981000,0.67386200000,"Transit"
"HD 10442 b",1.48700000,1032.30000000000,"Radial Velocity"
"Kepler-148 c",0.03980000,4.18004300000,"Transit"
"HATS-32 b",0.92000000,2.81265480000,"Transit"
"Kepler-547 b",0.04750000,6.01038428900,"Transit"
"V2376 Ori b",20.00000000,,"Imaging"
"WASP-38 b",3.44000000,6.87188000000,"Transit"
"Kepler-1488 c",0.01060000,6.15826988200,"Transit"
"Kepler-124 c",0.01170000,13.82137500000,"Transit"
"Kepler-198 c",0.02100000,49.56741600000,"Transit"
"Kepler-129 b",0.06292704,15.79000000000,"Transit"
"LHS 1903 c",0.01431590,6.22618500000,"Transit"
"HAT-P-57 b",1.41000000,2.46530000000,"Transit"
"Kepler-446 b",0.00899000,1.56540900000,"Transit"
"HD 8326 b",0.20954598,158.99100000000,"Radial Velocity"
"K2-216 b",0.02517069,2.17480000000,"Transit"
"Kepler-1549 b",0.02240000,214.88654500000,"Transit"
"Kepler-1198 b",0.00869000,7.68477160000,"Transit"
"HD 143811 AB b",6.10000000,117000.00000000000,"Imaging"
"WASP-104 b",1.27200000,1.75541370000,"Transit"
"51 Peg b",0.61000000,4.23079660000,"Radial Velocity"
"TOI-5335 b",0.04800000,3.61365988443,"Transit"
"K2-187 e",0.01340000,13.60662900000,"Transit"
"Kepler-1086 c",0.02820000,161.51633450000,"Transit"
"K2-32 e",0.00660734,4.34934000000,"Transit"
"Kepler-1800 b",0.00302000,4.56202983900,"Transit"
"Kepler-78 b",0.00528587,0.35500745000,"Transit"
"Kepler-1944 b",0.02530000,9.84257984200,"Transit"
"TOI-1742 b",0.03051961,21.26908400000,"Transit"
"K2-105 b",0.04845382,8.26726000000,"Transit"
"BD+45 564 b",1.36000000,307.88000000000,"Radial Velocity"
"WASP-60 b",0.55000000,4.30500000000,"Transit"
"HD 11343 c",0.80400000,228.53731000000,"Radial Velocity"
"Kepler-1762 b",0.02530000,29.53910065000,"Transit"
"HD 102329 c",1.52000000,1123.00000000000,"Radial Velocity"
"HD 7449 b",8.17400000,1270.55195000000,"Radial Velocity"
"HD 197037 b",0.79000000,1035.70000000000,"Radial Velocity"
"K2-270 b",0.00780000,1.54306900000,"Transit"
"Kepler-1529 b",0.01590000,5.33905686000,"Transit"
"Kepler-98 b",0.01100000,1.54168000000,"Transit"
"HD 140901 b",0.04900000,9.02378000000,"Radial Velocity"
"Pr0201 b",0.54000000,4.42640000000,"Radial Velocity"
"Kepler-362 b",0.00193000,10.32718600000,"Transit"
"TOI-2295 b",0.87500000,30.03330200000,"Transit"
"HD 99283 b",0.97000000,310.40000000000,"Radial Velocity"
"HD 39194 b",0.01453615,5.63692000000,"Radial Velocity"
"KMT-2018-BLG-1990L b",0.34800000,,"Microlensing"
"TIC 24750448 b",0.02050000,3.59159193029,"Transit"
"Kepler-656 c",0.00809000,5.25449393000,"Transit"
"TOI-1295 b",1.42000000,3.19688380000,"Transit"
"NGTS-15 b",0.75100000,3.27623000000,"Transit"
"HD 62509 b",2.30000000,589.64000000000,"Radial Velocity"
"HD 81817 b",24.12800000,1021.20159000000,"Radial Velocity"
"Kepler-1941 b",0.02360000,31.33510017000,"Transit"
"Kepler-1691 b",0.01270000,3.84820000000,"Transit"
"TOI-2184 b",0.65000000,6.90683000000,"Transit"
"K2-254 b",0.01040000,4.09639000000,"Transit"
"OGLE-2016-BLG-1598L b",0.38000000,,"Microlensing"
"Kepler-180 c",0.02930000,41.88577500000,"Transit"
"Kepler-1316 b",0.03860000,87.97321360000,"Transit"
"OGLE-2018-BLG-1212L b",0.20000000,,"Microlensing"
"Kepler-1542 b",0.00114000,3.95116882000,"Transit"
"Kepler-1311 d",0.21200000,197.51100160000,"Transit"
"Kepler-1866 b",0.01570000,11.66009998000,"Transit"
